asn;country
268352;Brazil
268359;Brazil
268376;Brazil
268377;Brazil
268379;Brazil
268398;Brazil
268399;Brazil
268191;Brazil
268188;Brazil
268179;Brazil
268078;Brazil
267992;Brazil
267999;Brazil
268007;Brazil
268027;Brazil
268034;Brazil
268040;Brazil
268054;Brazil
268061;Brazil
268077;Brazil
268094;Brazil
268176;Brazil
268097;Brazil
268106;Brazil
